영신주유소화장실,37.66229758161758,127.03543672108268,2,10,5,7,3,10,5,4,9,2,3,6,3,4,8,3,7,7,6,6,2,8,4,8,0
정릉우체국,37.60569847943656,127.01155127382654,10,8,10,6,8,9,8,2,1,10,2,10,6,6,8,6,10,5,4,2,2,2,8,1,0
한산주유소화장실,37.66304124587839,127.03646356891932,2,8,7,7,1,5,7,3,10,8,8,10,2,3,4,10,2,7,9,7,3,1,4,5,0
성북우체국,37.60729509781533,127.02935839376896,9,9,2,3,1,6,1,10,9,4,7,2,10,2,4,10,6,3,3,7,9,5,8,9,0
기린충전소화장실,37.53617240030438,126.89923091160205,5,5,4,5,8,3,4,2,1,2,6,5,1,10,6,7,7,8,3,7,8,10,2,4,0
신월종합사회복지관,37.51874021735213,126.84799469094988,2,5,2,5,7,3,1,3,4,8,1,5,2,5,7,4,2,10,7,9,6,3,6,8,0
서울와사공업충전소화장실,37.63629064064053,127.02459345507047,8,8,5,7,5,4,8,8,4,4,6,1,8,8,9,8,3,6,8,1,4,7,7,7,0
신월1동청소년독서실,37.53204513949764,126.83226256773727,10,8,10,2,9,8,5,1,5,10,10,1,8,7,4,4,7,10,10,8,8,8,3,8,0
여의도우체국,37.52232274022691,126.92627068818472,10,2,2,5,7,6,10,8,6,2,9,8,4,2,10,4,3,4,2,8,5,1,6,10,0
까치고개주유소화장실,37.47389057424272,126.99536744799674,8,9,2,2,3,5,5,5,8,6,5,5,6,10,3,2,2,3,8,1,4,3,2,10,0
이촌2동사무소,37.52629516041622,126.95468240892292,2,2,4,1,3,1,1,4,1,10,7,3,6,1,8,1,7,9,4,2,7,10,8,8,0
서초주유소화장실,37.480563865053256,126.9987402246154,1,2,1,7,7,2,10,5,1,10,5,9,3,2,9,10,2,7,7,10,2,2,2,7,0
이촌119안전센터,37.53003967293139,126.95343786072816,6,1,6,4,6,7,5,5,1,1,1,9,8,9,9,1,10,8,1,5,3,2,10,2,0
반포주유소화장실,37.49858005675551,126.98577759841945,3,6,2,3,3,3,10,7,5,10,2,3,2,4,7,10,8,4,10,2,8,6,7,10,0
장위3치안센터,37.61941633059358,127.05410541320197,4,4,2,2,4,5,5,7,8,10,3,7,9,4,3,6,4,3,6,10,10,4,1,9,0
도봉산입구공중화장실,37.68764687732878,127.0406770237765,9,4,10,2,4,6,4,7,7,1,6,5,2,3,10,10,4,6,2,10,10,1,4,10,0
왕십리지구대,37.56667265104914,127.03267890744463,7,1,2,6,4,7,3,5,8,9,1,5,1,4,10,4,9,8,8,8,3,5,4,7,0
신구로주유소화장실,37.49749460071611,126.89247345150952,5,2,10,4,5,1,2,4,5,4,1,3,7,6,5,10,1,5,9,7,10,8,2,4,0
한양지구대,37.56029631874738,127.04179962656464,9,4,6,10,7,9,7,10,1,10,7,9,6,4,9,1,9,10,4,5,10,8,4,1,0
동아주유소화장실,37.490863220885366,126.89311742991156,2,5,4,2,4,6,8,1,9,1,6,1,3,3,5,3,8,6,7,7,6,3,8,2,0
금호지구대,37.547636106311934,127.0210660054726,7,10,1,8,2,7,6,8,7,7,8,7,10,2,8,1,7,3,9,3,9,10,8,6,0
신성주유소화장실,37.49523694575735,126.88236141400093,6,6,7,5,9,4,5,1,9,4,7,6,5,8,4,9,1,10,9,4,9,10,6,2,0
성동구청,37.563411961004434,127.03703490712154,3,2,6,7,6,2,7,3,6,6,9,7,5,2,1,7,10,7,2,10,8,8,6,4,0
용왕산공원B화장실,37.51424264819341,126.8457850870958,5,5,10,10,2,1,4,8,2,6,1,10,1,2,1,1,8,7,4,7,5,1,7,4,0
금호3가동주민자치센터,37.549573003020726,127.01982745163446,10,6,2,1,4,4,2,1,4,2,6,4,5,6,6,8,5,2,7,9,8,7,6,2,0
국화공중화장실,37.636936437675416,127.07598533560488,4,4,3,8,2,2,6,2,9,8,2,5,10,7,9,9,6,9,7,6,5,8,5,6,0
반포제4동사무소,37.49869668661199,126.99550527909804,9,7,5,1,7,7,9,1,8,10,3,7,6,5,10,8,7,7,4,7,7,9,5,2,0
목2동공중화장실,37.545174570520025,126.88204814334784,5,2,7,3,8,4,10,3,4,3,8,2,8,6,1,8,1,7,3,1,5,2,8,4,0
중랑천장안교무인자동화장실,37.57759738629184,127.07916195427975,2,9,9,4,3,7,7,6,1,1,9,6,6,9,10,10,8,9,5,4,10,6,3,1,0
한국전력공사영등포지점,37.52034540715541,126.89278436600875,5,9,6,5,6,7,9,6,10,8,10,7,3,10,4,4,1,7,4,10,7,7,8,6,0
정릉2호공중화장실,37.620673388528864,127.00640886040624,6,3,7,8,9,9,10,4,9,2,9,5,6,3,4,2,1,4,2,9,8,5,6,6,0
세지충전소화장실,37.51750201071874,126.88862084670548,4,2,7,2,9,3,10,7,3,9,1,4,9,5,10,7,2,5,10,2,3,1,1,9,0
신월청소년독서실,37.51906005273684,126.83561958803544,1,4,6,10,9,8,6,6,4,9,5,7,4,7,6,3,8,8,1,5,8,6,3,10,0
양평동충전소화장실,37.52807785792891,126.89105771982793,7,10,10,9,7,5,4,2,6,9,10,8,6,5,4,4,3,3,5,4,1,9,10,3,0
목동공원화장실,37.54647825860305,126.8799883900771,4,6,4,6,9,10,8,8,2,5,3,6,2,8,1,10,1,5,8,5,2,3,3,2,0
성동구보건소분소,37.55300324772476,127.024063597972,7,1,5,3,1,6,7,1,10,8,9,1,8,10,9,5,2,6,5,9,9,7,10,8,0
신정3호공중화장실,37.5186628894746,126.85381819446472,1,5,5,5,6,6,3,7,4,9,3,2,8,1,1,7,3,1,8,2,2,3,6,6,0
오복주유소화장실,37.66233336422579,127.0475743407198,10,10,7,7,8,2,6,1,2,5,9,8,8,2,4,8,8,9,3,5,7,10,2,3,0
종암우체국,37.59602347524555,127.03584094067772,1,1,7,8,3,9,4,5,9,10,2,5,3,6,5,2,4,6,10,1,4,10,3,4,0
신중계주유소화장실,37.66171158678679,127.0496878085075,5,1,3,8,7,2,2,2,5,9,10,3,8,4,6,1,9,2,7,5,10,1,3,6,0
석관동우체국,37.60876350890907,127.05245604357135,6,7,9,1,1,2,9,2,7,4,3,6,10,10,5,3,6,7,10,7,7,4,8,2,0
삼원주유소화장실,37.590136681729504,127.0632252904532,9,10,8,4,3,6,4,2,4,5,3,9,8,2,1,1,4,8,1,7,4,4,5,1,0
충정로우체국,37.56588973058591,126.96600632718904,6,8,9,2,4,2,2,4,3,2,1,4,5,9,4,8,2,7,9,1,4,2,6,5,0
예지공원화장실,37.49198374233325,127.07319124991128,7,6,4,10,6,3,9,7,5,2,2,10,1,6,1,10,3,1,5,8,8,5,7,5,0
가좌지구대,37.57605135122064,126.92405769604292,7,5,1,7,8,2,6,5,7,5,5,6,6,1,5,9,6,3,5,2,10,10,3,9,0
용강주유소화장실,37.54297647485789,126.93883311521348,10,8,2,7,3,3,4,7,1,3,7,7,8,2,10,6,4,8,6,2,5,3,3,8,0
영2치안센터,37.51932575785941,126.91213976578337,9,4,8,8,8,5,9,7,5,4,1,1,6,7,3,5,5,9,3,9,3,6,1,6,0
서강주유소화장실,37.5474162007821,126.92850103168908,3,10,8,7,4,1,3,7,2,5,4,9,1,4,7,5,3,6,5,4,5,2,5,6,0
영등포2동자치센터,37.52038535990757,126.91069126617904,5,8,4,9,6,5,8,5,1,7,9,7,3,3,6,6,6,4,1,2,4,10,3,10,0
두꺼비주유소화장실,37.56603794193726,126.92500853257629,9,9,7,6,9,10,9,5,3,5,8,6,5,1,5,2,7,7,9,9,6,8,5,7,0
영등포경찰서중앙수사대,37.51801240629486,126.90753414249932,2,5,2,10,4,8,9,3,9,4,10,3,7,10,3,4,8,10,8,3,7,4,4,10,0
목동청소년회관,37.53073531779995,126.87550567152472,4,2,7,1,9,2,2,5,2,6,3,3,1,4,4,1,1,5,7,2,8,7,9,2,0
대흥가스충전소화장실,37.530974367027625,126.83217027565506,3,7,9,10,7,4,8,5,5,9,3,7,5,6,6,1,4,5,6,10,8,3,5,5,0
강서교육청,37.541563012576006,126.82940530243576,7,4,7,8,7,10,7,1,10,8,8,6,4,1,3,2,10,8,5,2,10,8,5,5,0
영등포소방서,37.5104397071008,126.92220959375624,2,4,5,5,3,8,5,6,1,3,10,2,10,4,9,8,9,6,7,8,9,7,7,1,0
송파나루동호화장실,37.51212592913569,127.10456947410611,8,9,5,8,6,8,6,5,9,3,4,1,5,6,10,3,2,6,1,3,4,2,6,10,0
한국철도공사신길역,37.51716644420179,126.91629525458454,4,2,7,1,2,1,7,6,9,8,6,1,10,10,1,6,8,5,9,6,9,8,8,2,0
명일주유소화장실,37.5544854024137,127.14409227639472,6,10,5,9,8,10,1,1,5,5,4,3,10,10,6,3,2,1,7,2,3,10,10,6,0
여의공원지구대,37.529758543963375,126.92694266327231,1,8,8,7,1,2,3,4,4,1,5,3,4,7,8,9,6,3,2,10,9,8,4,8,0
동서울주유소화장실,37.545178961620806,127.1702443182412,4,1,10,2,7,3,7,7,5,10,2,3,5,2,2,9,9,5,7,10,3,8,3,9,0
도봉주유소화장실,37.68435419613364,127.04572938111836,6,8,8,3,1,10,2,10,5,2,4,4,3,1,3,8,5,2,9,6,7,5,7,8,0
성북세무소,37.58802708165992,127.01092092082024,10,1,4,2,9,6,4,3,8,1,4,4,7,3,6,8,8,4,2,3,10,7,3,4,0
현대주유소화장실,37.674435657302425,127.04410360067445,4,7,2,6,2,5,2,4,10,9,2,5,7,5,4,9,4,4,10,2,10,9,7,2,0
돈암동우체국,37.59021695842719,127.01570498885285,1,6,1,8,1,3,2,6,4,8,10,6,4,10,9,7,4,1,9,8,5,7,6,7,0
목3동주민센터,37.54474204367381,126.86446972268126,2,8,5,4,9,8,4,7,10,3,6,5,7,6,8,6,5,5,5,4,3,9,6,8,0
관악산1화장실,37.45891399215984,126.94619786673802,4,8,10,2,9,7,6,1,7,10,6,1,6,10,7,10,1,8,4,3,10,8,1,9,0
신월제6동주민센터,37.51610377507183,126.84370434369094,8,3,4,4,8,9,8,2,10,5,8,9,6,1,6,1,1,5,8,4,2,5,4,8,0
관악산2화장실,37.455075433720864,126.94717449956224,4,5,8,3,3,4,5,6,8,9,2,2,7,5,7,8,4,6,5,7,4,1,9,6,0
벼룩시장공중화장실,37.48380131941816,127.0337360580631,5,4,8,7,2,5,6,3,5,1,4,8,1,6,4,3,4,5,7,5,4,6,9,6,0
신길종합사회복지관,37.51118441260159,126.9214394345152,10,7,10,2,6,3,2,5,9,9,8,6,2,3,5,6,6,2,2,7,3,8,4,8,0
수락산공중화장실,37.68032626712474,127.05721771214333,10,1,9,10,7,3,4,3,4,1,4,4,10,4,2,1,7,10,4,4,2,2,3,10,0
선천주유소화장실,37.49495313625823,126.98332704206,7,1,2,1,6,8,1,5,3,1,8,9,8,2,3,3,4,3,7,7,4,4,7,7,0
후암동주민센터,37.54871118553836,126.9781718243156,5,6,9,6,10,9,9,9,7,8,5,9,10,6,1,10,5,1,1,4,2,3,8,4,0
왕림주유소화장실,37.49281789104536,126.9832837087245,7,8,5,7,5,2,9,2,9,8,2,2,2,3,1,3,3,5,8,5,9,4,6,7,0
후암119안전센터,37.54902098554847,126.97768836793465,3,10,4,7,8,6,2,10,10,7,10,1,8,2,2,10,6,9,5,5,6,2,4,9,0
장안동가스충전소화장실,37.5629939384328,127.05878925570036,3,1,1,2,8,3,4,8,3,7,2,5,8,9,10,2,3,3,10,4,1,6,7,5,0
영등포경찰서,37.52598706074221,126.90119270117664,7,8,7,4,7,2,2,9,2,2,10,9,3,2,5,5,7,2,10,6,8,6,1,6,0
장안엘피지충전소화장실,37.57618871308511,127.06719898441948,2,8,6,4,5,3,10,5,10,4,3,2,10,4,6,7,1,9,1,9,1,2,2,3,0
당산1동주민자치센터,37.52502422580466,126.8973535444944,6,7,10,7,10,9,10,8,7,6,7,3,9,10,4,7,10,5,2,5,8,10,4,6,0
홍릉가스충전소화장실,37.59103669491068,127.041232835812,8,3,7,6,9,2,8,6,3,5,4,2,10,3,3,6,8,6,10,6,6,2,9,3,0
영등포구청,37.52640207750208,126.89614881825906,8,2,5,1,1,8,9,9,8,9,2,7,7,2,5,2,6,6,5,7,3,7,5,10,0
한전영등포변전소,37.5196967935037,126.89438657907596,1,7,10,7,6,4,5,10,4,6,2,9,3,8,8,10,5,9,9,7,7,2,6,1,0
우이동공중화장실,37.662436119464175,127.01338493131875,9,7,5,4,6,9,1,4,1,2,7,1,7,8,3,6,8,3,8,6,7,5,4,5,0
노동부중앙고용정보관리사,37.51738842401196,126.89016033859173,2,8,5,5,9,7,6,9,5,10,3,6,2,8,8,10,2,6,8,7,7,2,5,1,0
목련공원화장실,37.498979548391546,127.1391816307568,8,3,5,6,8,4,3,1,10,4,2,9,10,10,5,5,7,9,10,8,1,7,10,5,0
홍은지구대,37.5952355405548,126.94643487612714,8,2,1,7,4,10,2,3,1,4,8,6,6,9,10,2,1,6,6,3,8,2,6,6,0
누에머리공원화장실,37.50309859802508,127.14242173341415,6,5,3,10,9,8,8,4,9,8,6,10,6,9,6,7,8,2,9,7,1,10,6,2,0
홍재유체국,37.58670540073987,126.94611279882668,5,5,7,8,2,8,2,10,3,1,1,8,3,8,7,9,7,10,9,8,2,7,4,9,0
방아다리주유소화장실,37.54601892901075,127.15553168945304,7,9,4,3,5,10,7,8,3,6,7,7,5,3,9,4,8,10,4,6,5,1,7,6,0
양평2동주민자치센터,37.53778320906853,126.89592865526782,6,5,6,6,3,8,2,3,10,7,8,8,3,9,7,9,10,9,1,2,6,10,5,2,0
명일동주유소화장실,37.55300805947599,127.1558605556842,7,10,9,8,9,5,5,10,10,9,9,9,4,2,4,5,5,3,9,1,6,10,4,4,0
강서세무서,37.53444273093564,126.89567131473108,3,3,4,3,8,1,5,3,6,3,8,9,4,3,2,4,3,2,8,6,8,10,9,8,0
신월제4동주민센터,37.52468701136722,126.8401158394236,9,10,2,1,7,9,2,1,3,4,3,2,4,2,8,7,4,7,10,2,8,7,5,9,0
흑석동주유소화장실,37.50793868389976,126.96524554071668,3,4,4,3,3,9,2,10,2,6,6,8,4,5,3,4,2,7,3,4,10,8,9,10,0
한강로동주민센터,37.52939565780498,126.96907340646722,8,2,9,2,3,2,9,5,8,6,9,7,10,5,2,5,9,9,1,10,4,1,9,4,0
골마을공중화장실,37.63868124969791,127.07402850733762,1,3,3,3,9,10,7,9,7,5,6,8,10,6,4,7,1,1,4,3,1,7,8,1,0
방아2동주민센터,37.5145607508238,127.11447371770224,5,9,1,5,3,5,2,5,1,4,10,7,5,6,8,10,6,4,6,7,4,4,8,3,0
한내공중화장실,37.62324944919641,127.06896425854548,3,8,2,2,1,10,9,4,6,4,10,6,9,3,9,2,3,4,6,9,8,1,7,9,0
성북일자리센터,37.58912714944693,127.01819653420388,5,4,4,9,10,8,4,9,7,8,3,7,2,7,2,8,3,10,2,2,9,4,3,5,0
장위동우체국,37.61268291086187,127.05548535465957,7,9,3,8,8,6,3,7,3,7,8,7,9,7,4,2,9,10,7,10,3,4,6,4,0
구립신월2동청소년독서실,37.52149630729919,126.84703914919255,9,2,2,4,3,8,1,5,8,7,6,6,8,7,10,9,10,2,1,7,5,6,1,8,0
화랑대주유소화장실,37.61961265388702,127.0807493302706,2,9,9,9,10,9,3,1,2,8,2,3,1,1,8,6,9,5,10,6,9,5,5,6,0
장위3치안센터,37.62024625905156,127.0533537718174,9,1,3,8,3,7,2,1,9,2,7,3,7,6,8,8,7,6,10,10,10,10,9,1,0
청원제일주유소화장실,37.55751040618927,126.92407297731869,9,3,1,9,1,8,4,8,3,1,9,1,10,3,4,9,7,5,3,6,7,1,5,3,0
석관지구대,37.61129433001805,127.06330690467196,6,5,6,3,2,8,5,6,6,6,2,10,3,5,9,5,9,6,9,10,7,10,4,1,0
청기와주유소화장실,37.55565985039151,126.92154729502028,1,7,7,3,5,4,3,3,6,3,5,4,10,5,5,7,8,3,3,8,2,1,3,5,0
성북등기소,37.583863236970224,127.0193265730154,5,2,10,8,7,6,5,9,3,2,4,4,9,5,3,6,9,9,3,1,2,6,7,7,0
영평동우체국,37.53651158675181,126.89712618985806,6,2,10,6,3,8,3,9,1,2,4,2,6,6,4,7,9,2,5,9,3,2,8,3,0
둔촌주유소화장실,37.52930375734903,127.1372767707282,8,5,9,10,6,5,6,3,10,10,9,3,8,2,1,4,2,2,9,8,7,3,6,3,0
양평1동주민자치센터,37.52364026616515,126.88825933730313,7,9,6,2,1,4,5,6,4,1,8,8,2,2,10,7,3,4,10,8,4,5,8,5,0
덕마가스충전소화장실,37.54876005520152,127.04492076362573,3,10,6,8,2,5,9,1,4,5,5,2,5,2,6,5,1,3,5,4,2,9,6,9,0
영등포세무서,37.525377724001615,126.89264408545066,9,10,6,1,4,8,9,5,7,6,8,1,4,3,9,1,2,7,6,9,6,3,8,7,0
동부충전소화장실,37.550587699239415,127.05233098878716,2,10,3,5,4,4,3,2,7,8,7,2,6,3,4,6,3,4,7,6,2,9,4,9,0
국립농산물품질관리원시험연구소,37.528642997818274,126.89450472821788,10,2,7,2,10,1,6,3,2,7,5,8,4,4,7,3,9,2,3,8,8,7,6,8,0
장위가스화장실,37.61331405873851,127.06065996146332,4,2,9,2,10,8,10,7,10,2,5,6,10,7,2,4,10,6,6,6,9,9,7,7,0
양평1동지구대,37.5227196072639,126.88969752693076,9,2,4,5,7,6,2,5,7,5,2,3,6,5,3,2,4,10,10,2,1,10,2,3,0
한마음공중화장실,37.55457338338719,126.90806375710514,8,2,4,4,1,6,4,4,1,6,3,5,6,1,10,10,4,8,6,6,4,4,2,1,0
반포본동사무소,37.50049024643804,126.98611902791636,1,1,9,5,5,3,4,8,3,9,2,8,7,5,10,5,7,4,2,8,10,5,8,2,0
월드컵시범공중화장실,37.565448734799645,126.90080719630598,1,10,3,8,2,8,9,2,3,2,5,5,7,10,5,3,8,1,10,9,7,8,8,8,0
반포2동사무소,37.504583613181175,126.99448800060816,2,4,5,9,10,2,4,8,3,4,6,6,5,10,6,1,10,10,1,5,8,1,10,7,0
태능솔밭주유소화장실,37.62588397838959,127.08556763074986,7,2,1,1,3,4,7,10,2,7,3,5,5,2,9,6,2,6,6,1,7,3,9,7,0
삼선동주민센터,37.58566258804627,127.00747674171848,9,2,2,2,10,8,5,8,5,4,10,4,3,5,8,4,9,10,4,4,7,10,2,5,0
동일로주유소화장실,37.67651242463192,127.0557540560816,4,8,6,9,4,1,5,2,3,3,1,8,8,10,10,8,9,1,7,7,8,4,2,5,0
면목5동공중화장실,37.58128359429456,127.0804078524839,8,5,1,7,6,3,7,4,8,7,8,4,2,9,6,2,1,6,4,6,6,7,2,9,0
문래청소년회관,37.51887043342735,126.89401444177676,2,2,6,6,1,1,1,5,4,5,2,4,1,7,9,7,9,1,7,9,4,3,2,4,0
묵2동공중화장실,37.61550696481757,127.07342054022446,6,9,9,4,6,6,7,7,5,4,2,3,1,6,10,5,2,3,1,5,7,5,9,5,0
영등포노인종합복지관,37.51693344338318,126.89016011524538,7,9,4,1,1,6,1,2,2,5,8,3,3,7,10,5,4,1,8,8,9,5,9,3,0
수락산주유소화장실,37.68662576139618,127.05582538853808,3,6,4,8,4,7,1,9,9,3,6,5,1,7,3,5,9,1,7,7,1,8,1,7,0
대한결핵협회,37.52767605794877,126.90958088370884,8,9,4,4,7,5,10,7,9,10,1,7,6,6,6,3,4,1,1,9,2,6,7,2,0
동서울충전소화장실,37.58967370027041,127.05948182219956,10,10,9,3,8,8,4,6,7,10,8,3,4,7,7,8,7,4,8,2,3,5,9,3,0
당산동우체국,37.5236799490352,126.8964475782838,9,3,3,9,2,7,6,9,9,3,7,9,3,9,8,10,5,1,2,1,2,4,8,6,0
송이공원화장실,37.50130527211917,127.1189116550116,3,5,1,10,5,2,7,5,8,9,7,6,9,7,6,2,7,7,4,2,10,1,7,4,0
서대문구청,37.5794942590413,126.93652084176044,6,4,3,3,3,7,6,7,7,5,5,9,10,10,5,8,4,10,2,10,1,5,8,1,0
웃말공원화장실,37.50233862281712,127.12302748190692,6,5,2,5,10,3,8,4,4,3,9,10,1,1,1,3,5,8,5,7,6,3,4,6,0
서대문청소년수련관,37.57892634208116,126.9384177388871,7,9,6,4,8,3,3,8,6,2,2,1,4,7,6,3,2,7,8,5,2,7,1,5,0
백토공원화장실,37.50820891573265,127.1325968188138,7,8,6,2,9,1,6,8,1,3,8,3,9,6,10,4,4,10,10,7,5,2,4,6,0
서대문구보건소,37.57859414967496,126.93628623780904,3,4,9,1,1,10,4,4,9,10,9,10,10,8,9,2,4,6,7,2,9,4,7,10,0
상계동주유소화장실,37.65832140006633,127.07113179993124,3,3,1,4,5,6,8,3,1,6,7,7,1,2,1,1,3,1,8,7,1,2,8,5,0
성북소방서,37.60241208867584,127.03170517510424,1,9,2,10,7,8,5,3,4,10,1,10,4,2,1,3,3,10,7,3,1,9,1,6,0
신성주유소화장실,37.62874952121199,127.05724520154992,2,10,10,6,3,4,1,8,1,8,3,9,7,6,8,2,7,2,2,4,5,10,3,10,0
영등포소방서,37.518468604163694,126.90399518890584,10,3,6,3,9,5,6,8,7,9,3,8,3,2,8,2,4,3,7,9,4,6,5,9,0
연희주유소화장실,37.56924484438291,126.93252291984852,1,8,3,10,10,6,2,10,7,8,9,4,1,2,10,7,6,2,9,1,9,1,6,10,0
용왕산공원C화장실,37.51424264819341,126.8457850870958,2,2,6,2,7,8,9,9,10,7,3,8,3,3,1,10,10,7,5,4,6,4,10,3,0
성동구보건소,37.567070704411705,127.03323513068422,10,6,10,8,5,2,10,9,1,4,8,6,6,10,6,7,3,7,6,10,3,10,7,6,0
길음2동주민세터,37.60680812026198,127.0272968801,5,1,4,3,9,7,9,8,8,6,6,7,5,5,3,8,4,10,9,2,9,10,2,10,0
구로공단역주변화장실,37.48479390036288,126.90330320993166,7,6,9,2,3,9,3,7,6,8,2,2,10,3,7,1,9,6,10,1,2,3,3,5,0
신월제1동주민센터,37.53280062185872,126.83152013437022,8,2,3,4,8,9,10,6,2,1,5,1,8,8,6,7,10,10,9,1,6,5,9,3,0
양천우체국,37.53284364458799,126.87616510243193,5,6,2,5,7,6,4,6,5,2,9,3,8,4,7,1,9,2,8,3,3,9,7,10,0
청원주유소화장실,37.56318872773768,126.91325637147204,8,5,7,5,6,4,2,9,9,5,7,4,8,6,3,6,8,5,7,9,5,9,8,5,0
서대문자연사박물관,37.57678335082923,126.93789442324574,9,8,8,2,2,4,1,10,8,3,3,8,3,3,4,9,8,2,5,9,7,8,5,9,0
올림픽쉼터화장실,37.51040365011192,127.07232403300094,7,8,9,5,3,10,9,5,1,8,10,10,7,6,9,6,1,4,6,2,5,10,7,10,0
신정제2동주민센터,37.519196922986,126.87071875942203,8,1,7,9,7,7,2,1,3,1,8,5,8,6,7,1,4,7,1,3,2,6,5,6,0
문화예술공원2화장실,37.46827223207498,127.03112352155334,2,10,4,6,5,4,6,4,2,6,2,8,2,8,5,8,4,3,10,3,5,5,4,3,0
용두1공중화장실,37.57476466963664,127.03483710930888,10,4,3,7,10,10,7,3,4,1,1,10,6,10,7,9,9,3,10,6,7,9,1,4,0
문래우체국,37.51389919097988,126.89515983920082,8,10,6,4,8,8,1,10,9,6,9,5,6,5,5,8,3,3,10,5,9,6,6,3,0
홍릉근린공원화장실,37.58893431176179,127.0469642530772,5,9,7,3,2,2,5,7,7,2,4,5,9,8,6,7,9,8,6,4,2,8,1,8,0
영등포등기소,37.51331728283214,126.8990652678074,9,7,7,6,6,5,4,6,5,3,1,7,4,9,9,8,3,2,3,10,7,3,1,2,0
망우1동공중화장실,37.598875695615696,127.11141947767985,8,9,3,3,4,3,8,6,6,4,3,8,8,3,4,9,3,2,8,4,1,2,6,4,0
문래동주민자치센터,37.51709829172538,126.8995464211148,10,8,7,4,10,6,5,4,4,10,5,2,2,2,1,9,3,1,5,6,4,4,8,1,0
신정4동문화샌터,37.52597454307832,126.85660014948284,2,9,6,4,2,9,5,2,1,10,10,5,1,6,1,6,10,2,3,1,4,2,7,2,0
금성주유소화장실,37.49487511542322,126.96143247825758,4,5,2,2,2,3,3,4,1,4,8,8,2,4,9,2,2,2,1,2,9,2,10,5,0
양천구청,37.51699394902021,126.8664720589618,10,1,9,2,1,5,9,6,8,6,4,10,3,1,8,1,2,6,7,9,1,8,10,9,0
마포주유소화장실,37.55055689288841,126.9556457971698,4,2,3,2,10,1,4,2,6,10,8,3,2,7,5,9,2,3,7,7,1,7,7,1,0
양천보건소,37.51760142981824,126.86592278198808,8,3,9,6,5,4,10,6,4,3,5,7,4,4,5,2,8,8,9,9,6,10,10,7,0
대흥주유소화장실,37.546169419997454,126.94005672973192,8,6,8,1,1,8,4,10,5,3,5,3,5,3,8,7,1,3,6,4,8,9,5,3,0
신길2동지구대,37.51341772674644,126.91423622417612,5,5,2,1,2,4,10,6,6,9,4,6,9,4,5,2,3,5,1,2,10,1,6,6,0
반포종합운동장공중화장실,37.49987653479332,126.995075794935,5,4,5,10,10,3,10,6,2,10,6,2,8,6,9,10,2,5,5,9,5,5,8,5,0
신길1동주민센터,37.5109949984556,126.92141424748712,4,6,2,6,10,9,10,10,6,5,5,5,2,5,7,5,3,1,10,9,4,8,6,2,0
서울놀이마당화장실,37.50944891726188,127.09866562893204,8,3,9,7,10,10,5,10,10,4,6,1,2,2,8,3,2,2,10,7,2,6,9,8,0
신길5동우체국,37.49843189827629,126.9079849310584,8,9,7,6,5,4,7,2,3,6,4,8,2,9,7,8,3,6,3,2,7,6,1,10,0
오금공원인라인스케이트장화장실,37.50500005513587,127.13160096664426,1,4,2,4,4,4,8,2,4,9,3,2,10,4,7,1,2,7,6,1,6,6,6,7,0
신길5동주민자치센터,37.50163697322623,126.90526509242692,10,9,10,8,5,7,3,4,8,10,10,4,2,9,5,1,7,1,5,9,5,1,1,3,0
개운지구대,37.604436150965306,127.0324205490372,2,1,3,2,3,3,10,9,7,1,3,9,7,5,7,1,6,7,4,6,1,10,4,5,0
잠실3동주민센터,37.51331886802431,127.0944074816916,5,9,2,1,1,7,1,7,2,1,4,10,4,5,6,4,7,2,10,10,7,9,3,5,0
노량진근린공원1화장실,37.51023746841939,126.92857028347794,3,1,7,5,8,6,7,8,1,8,6,2,9,10,6,6,6,7,1,9,1,8,1,6,0
가락2동주민센터,37.4986897631254,127.12663748498844,4,2,6,8,6,5,9,9,3,1,5,2,7,2,3,6,2,4,2,2,2,2,5,5,0
북가좌제2동주민센터,37.5814932709964,126.9112079475707,5,10,7,1,10,4,6,4,7,5,9,1,9,6,2,7,7,7,4,3,10,8,10,1,0
광남중학교입구공중화장실,37.54030157493567,127.10164025655146,6,10,6,1,10,6,1,9,6,4,10,9,9,5,1,7,8,7,9,5,3,2,2,3,0
신정제6동주민센터,37.51704732341532,126.86441953156913,4,4,7,9,8,2,2,2,5,7,10,1,9,5,10,4,10,3,10,9,7,5,9,3,0
사육신공원화장실,37.51384494743439,126.948199248578,10,5,5,6,3,4,6,5,2,5,6,9,1,10,3,6,9,5,6,1,6,6,10,10,0
신정제3동주민센터,37.51515493917855,126.85484205002078,7,9,6,2,10,6,7,1,7,6,1,3,9,8,8,4,2,1,5,4,10,8,4,4,0
망원2동주민센터,37.56040794992582,126.90228703337468,3,9,4,6,2,2,5,4,9,1,9,6,8,7,9,3,10,2,9,3,3,1,8,1,0
도화소공중화장실,37.54109891843583,126.94554922963933,7,3,8,4,6,7,4,3,2,6,7,8,5,5,4,4,1,10,6,5,4,6,2,7,0
서대문우체국,37.56086956268314,126.93209806611958,7,1,8,3,5,3,9,3,1,4,3,7,2,3,2,3,7,3,4,6,5,8,6,8,0
성산2공중화장실,37.56772419672512,126.90824425003566,8,10,7,6,2,2,1,4,6,5,9,3,1,7,2,9,9,5,4,5,5,3,1,7,0
국사봉등산로입구1화장실,37.49397642710471,126.9411028769579,9,5,9,6,3,5,1,9,10,5,3,9,10,9,10,8,6,5,10,3,9,10,5,6,0
